Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
ACCTG,230,Introduction to Financial Accounting,01,28579,3,ARRGT,ARR ARR,Mar 07--May 01,N Pearson
AFS,350,Food Systems in Western Washington,01,30873,3,"M,W,F12.10-13",EVRT 263,Jan 10--Apr 29,D Griffin
AFS,401,[CAPS] Advanced Systems Analysis and Design in Agricultural and Food Systems,01,29177,3,"TU,TH13.30-14.45",EVRT 440,Jan 10--Apr 29,H Henning
ANTH,203,[DIVR] Global Cultural Diversity,01,30570,3,ARRGT,ARR ARR,Jan 10--Apr 29,A Jordan
ANTH,350,"[DIVR] Speech, Thought, and Culture",01,28586,3,ARRGT,ARR ARR,Jan 10--Apr 29,C Anderson
B_A,100,Introduction to Business,01,29066,3,ARRGT,ARR ARR,Mar 07--May 01,C Cooney
B_A,102,Exploring Careers in Business,02,29067,1,ARRGT,ARR ARR,Jan 10--Feb 27,S Billington
B_A,212,"Spreadsheets, Data Visualization, and Decision Analysis",01,29318,3,"TU,TH13.30-14.45",EVRT 200D,Jan 10--Apr 29,Y He
COM,101,[SSCI] Media and Society,01,28545,3,ARRGT,ARR ARR,Jan 10--Apr 29,R Taflinger
COM,102,[COMM] Public Speaking in the Digital Age,01,28631,3,ARRGT,ARR ARR,Jan 10--Apr 29,I Haider
COM,105,[HUM] Communication in Global Contexts,01,28542,3,ARRGT,ARR ARR,Jan 10--Apr 29,C Curtis
COM,138,Introduction to Communication,01,28590,3,ARRGT,ARR ARR,Jan 10--Apr 29,T Simmons
COM,210,[COMM] Multimedia Content Creation,01,28546,3,ARRGT,ARR ARR,Jan 10--Apr 29,C Curtis
COM,300,[M] Writing in Communication,01,28957,3,ARRGT,ARR ARR,Jan 10--Apr 29,W Raney
COM,309,Quantitative Research Methods,01,28614,3,ARRGT,ARR ARR,Jan 10--Apr 29,W Peng
COM,421,[CAPS] Intercultural Communication and Globalization,01,29118,3,ARRGT,ARR ARR,Jan 10--Apr 29,R Richardson
COM,464,Gender and the Media,01,29159,3,ARRGT,ARR ARR,Jan 10--Apr 29,T Gillig
